"","LotFrontage","LotArea","GrLivArea","BedroomAbvGr","Fireplaces","GarageArea","WoodDeckSF","SalePrice","TotBathrooms","Age","HouseQC","TotalSqFeet","TotalPorchSF","LandContourLvl","CentralAir","KitchenQual","GarageQual","Remod","IsNew","Location","Railroad","Amenities","NeighRich","Two_Story_dum","BsmtQC","FlatRoof_dum"
"1200",0.377614701552581,0.452845628498915,-0.112435238657047,0.17760987564456,0.603372988152612,-0.0960248904451234,-0.963702640901991,-0.366570617711519,-0.93149541536186,0.221199329013949,-1.19466309390986,0.0655155401339571,0.565961987250995,1,1,3,3,1,0,1,0,0,1,0,2.33333333333333,0
"1202",0.5709100822354,0.301760309022585,0.672245857997178,0.17760987564456,-0.949322365529688,0.314061558701878,1.07293868671245,0.38323084683088,0.319255920500502,-0.557241276416213,-0.186912484061474,-0.160729818942167,0.1928205350345,1,1,4,3,0,0,3,0,0,1,1,3.33333333333333,0
"1203",-0.832556084670945,-0.774285379649074,-0.189832611200288,0.17760987564456,0.603372988152612,-1.24143876564882,-0.963702640901991,-0.973116951473379,-0.306119747430679,-0.508588738576828,0.149004385887988,-0.93602438941023,0.992480219212086,1,1,3,3,1,0,2,0,0,1,1,2.33333333333333,0
"1204",0.377614701552581,0.175501124223228,0.400422620086231,0.17760987564456,0.603372988152612,-0.133733989217261,0.697485409791809,0.572985694730935,-0.306119747430679,-0.703198889934369,0.484921255837449,-0.405189097313419,1.04663305649012,1,1,4,3,1,0,3,0,0,1,0,2.66666666666667,0
"1205",0.495063351342542,0.252230013759891,-0.895798199938131,0.17760987564456,-0.949322365529688,0.073666054029498,-0.963702640901991,-0.27240784268533,0.319255920500502,0.415809480371489,-0.522829354010935,-0.0332857584414154,0.598197363387165,1,1,3,3,0,0,3,0,0,1,0,2.66666666666667,0
"1206",0.924065472180354,0.976616577637329,1.3267090622682,0.17760987564456,0.603372988152612,1.04467534741205,0.745642929162991,1.203027838092,-0.306119747430679,-0.216673511540517,1.15675499573637,1.16435671803603,0.49383869847245,1,1,4,3,1,0,3,0,0,1,0,3,0
"1207",0.0401882449112818,-0.00294681342760657,-0.948303264503943,-1.05548368807522,-0.949322365529688,-0.449547691433918,-0.963702640901991,-1.20368304362041,-0.306119747430679,0.853682320925955,-1.53057996385932,0.318835680384233,0.262228808653485,1,1,3,3,0,0,3,0,0,1,0,2.33333333333333,0
"1208",0.171160146879297,0.0480385164380865,0.531088598509366,0.17760987564456,-0.949322365529688,0.304634284008844,1.06115946095375,0.410470763916968,0.944631588431683,-0.946461579131294,0.149004385887988,0.221888536875686,-0.00709900336877679,1,1,4,3,0,0,3,0,0,1,0,3.33333333333333,0
"1209",0.171160146879297,-0.270338238923407,-0.343384908389959,0.17760987564456,-0.949322365529688,0.125516064841188,-0.963702640901991,-0.509975783767055,-0.306119747430679,0.269851866853334,0.484921255837449,0.0158138793583671,-1.47489243038047,1,1,3,3,1,0,2,0,0,1,0,2.33333333333333,0
"1210",0.752623746113961,0.26031646222908,0.457095988215026,0.17760987564456,0.603372988152612,0.0972342407620843,1.25929525695199,1.36934108831738,0.944631588431683,-1.09241919264945,0.82083812578691,1.18579245562798,0.341032701144761,1,1,4,3,0,1,4,2,0,1,0,3.33333333333333,0
"1211",0.171160146879297,0.449883164741457,0.785451918462957,0.17760987564456,0.603372988152612,-0.0818839784055716,1.51998658678955,0.264483414403549,0.319255920500502,-0.216673511540517,0.149004385887988,-0.0589200102539812,0.674552725740867,1,1,4,3,0,0,3,0,0,1,1,2.66666666666667,0
"1212",2.500316336516,0.603441767977888,0.624719541630564,1.41070343936435,-0.949322365529688,0.0595251419899462,1.26285236694581,-0.101658197506021,-0.306119747430679,-0.849156503452524,1.49267186568583,0.406127730946116,-0.290263091648432,0,1,3,3,1,0,3,0,0,1,1,3.33333333333333,0
"1213",-0.832556084670945,0.0914552677725127,-2.35202199145917,-1.05548368807522,-0.949322365529688,-1.15659329341151,-0.963702640901991,-1.06288685229608,-0.306119747430679,1.77808053987427,-0.858746223960395,-1.72601859280221,0.712534631172895,1,1,3,3,1,0,1,0,0,1,0,2.33333333333333,0
"1214",0.255435322061719,0.272574758933768,-1.24436588602168,-3.5216708155148,-0.949322365529688,-0.543820438364263,0.763336068928129,-0.419418114762142,-0.93149541536186,-0.849156503452524,0.82083812578691,-0.44316515357774,-1.47489243038047,1,1,3,3,1,0,1,0,0,1,0,3.33333333333333,0
"1215",0.128128060621999,0.26473063365708,-1.12067153846404,0.17760987564456,-0.949322365529688,-0.845493228541368,0.966735867028784,-0.613402772194882,-0.306119747430679,1.0482924722835,-0.858746223960395,-0.154452878683702,0.506668771145307,1,1,3,3,0,0,2,0,0,1,0,3,0
"1216",1.21017683819663,-0.446636222680081,-1.46560132559922,0.17760987564456,-0.949322365529688,-0.449547691433918,-0.963702640901991,-0.802434888795709,-1.55687108329304,0.90233485876534,-0.858746223960395,-0.736055321511964,-1.47489243038047,1,1,3,3,0,0,1,0,0,1,0,2.33333333333333,0
"1217",0.0844767864423321,0.00363641174511041,0.88000995720915,1.41070343936435,-0.949322365529688,0.281066097276257,-0.963702640901991,-1.08582588271895,-0.306119747430679,0.464462018210874,-0.522829354010935,0.0261190397321282,-1.47489243038047,1,1,3,3,0,0,1,1,0,1,1,0,0
"1218",0.255435322061719,-0.0609488372153523,-0.269205804246973,0.17760987564456,-0.949322365529688,0.342343382780982,0.926480581092561,0.765034305945852,0.944631588431683,-1.09241919264945,0.82083812578691,0.495750691971193,0.708465416167218,1,1,4,3,0,1,4,0,0,1,0,3,0
"1219",-0.7158604971202,-0.697561312637438,-1.40368659306786,-1.05548368807522,-0.949322365529688,-2.25958443249655,-0.963702640901991,-1.93805404207675,-1.55687108329304,1.63212292635612,-1.19466309390986,-2.02768186040479,-1.47489243038047,1,0,3,0,1,0,2,0,0,1,1,0,0
"1222",-0.54882503357875,-0.151309169607986,-0.522822731006952,0.17760987564456,0.603372988152612,-0.741793206917988,-0.963702640901991,-0.623014059458256,-1.55687108329304,0.853682320925955,-0.858746223960395,0.100074691145312,0.445899846695944,1,1,3,3,0,0,1,0,0,1,0,2.33333333333333,0
"1223",0.495063351342542,0.319736044314238,0.787135857154904,0.17760987564456,0.603372988152612,-0.774788668343609,-0.963702640901991,-0.455260759668472,-0.306119747430679,1.6807754641955,-0.186912484061474,0.224627396752818,-1.47489243038047,1,1,3,3,1,0,2,1,0,1,1,2.66666666666667,0
"1224",0.890543460216015,0.353734634459297,1.24061054670324,1.41070343936435,-0.949322365529688,0.229216086464568,-0.963702640901991,-0.548978465166207,-0.306119747430679,1.58347038851673,-2.97022369221415,1.19741578671398,0.111104571638126,1,0,3,3,0,0,2,0,0,1,0,2,0
"1225",-0.289375456879063,1.06772534714329,0.121366166097243,0.17760987564456,0.603372988152612,-0.430693142047849,0.812001855203512,0.195293397824876,1.57000725636286,-0.946461579131294,0.484921255837449,0.450667079735523,0.525269388878811,1,1,4,3,1,0,3,1,0,1,1,3.33333333333333,0
"1226",-0.0503770242000872,0.317124846838384,-0.715981947857031,0.17760987564456,-0.949322365529688,-1.01518417301599,1.12018526634938,-0.419418114762142,-0.93149541536186,1.29155516148042,1.15675499573637,-0.379588896751978,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,3,0
"1227",0.787695942687968,0.965124821469019,0.930254039376637,1.41070343936435,0.603372988152612,0.889125314976984,0.812001855203512,0.585072999182401,0.319255920500502,-1.04376665481006,0.149004385887988,0.0713051399474218,-0.114994703479995,1,1,4,3,0,0,4,0,0,1,1,3,0
"1228",0.255435322061719,-0.00911120638697807,-1.40368659306786,-1.05548368807522,-0.949322365529688,0.455470679097396,-0.963702640901991,-0.384066477091592,-0.306119747430679,-1.09241919264945,0.149004385887988,-0.624450271590641,1.058277024018,1,1,4,3,1,0,2,0,0,1,0,2.33333333333333,0
"1229",-0.0503770242000872,-0.031955978259536,0.534742409410045,-2.28857725179501,0.603372988152612,2.69916205603961,-0.963702640901991,1.97909883040851,0.319255920500502,-1.09241919264945,1.82858873563529,1.51677531923697,1.15477435773207,1,1,5,3,0,1,4,0,0,2,0,3,0
"1230",0.171160146879297,-0.233640473667613,0.156618078334789,1.41070343936435,-0.949322365529688,-0.355274944503573,-0.963702640901991,-0.761471705100729,-0.306119747430679,1.24290262364104,-2.77827119510017,0.398420673120342,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,2.33333333333333,0
"1231",0.255435322061719,1.46938704545966,1.87540223672502,1.41070343936435,0.603372988152612,0.56859797541381,0.979269808904311,0.278101563428628,0.944631588431683,0.367156942532104,-0.858746223960395,1.59080510637498,0.89709105094841,1,1,3,3,0,0,1,1,0,1,1,2.66666666666667,0
"1232",0.171160146879297,-0.279178200213422,-0.577170554103366,0.17760987564456,-0.949322365529688,0.285779734622775,-0.963702640901991,-0.652064582025213,-0.306119747430679,1.0482924722835,-0.522829354010935,0.156740778299158,-0.114994703479995,1,1,3,3,0,0,2,0,0,1,0,3,0
"1233",0.171160146879297,0.193874333258972,-0.489648755817677,-1.05548368807522,-0.949322365529688,-0.0818839784055716,-0.963702640901991,-1.33224636218454,-0.306119747430679,1.09694501012288,-1.19466309390986,-1.20565857860059,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,0,0
"1236",1.117772398847,0.75807497293366,0.680967862927013,1.41070343936435,-0.949322365529688,-1.41112971012344,1.08248652131757,-0.530573765149071,-0.93149541536186,1.63212292635612,-0.858746223960395,-0.152885842660063,0.240231655370476,1,1,3,2,1,0,3,0,0,1,1,3,0
"1237",-1.8060974340924,-2.38905596786945,0.392787520562572,-1.05548368807522,-0.949322365529688,-0.0253203302473645,-0.963702640901991,0.0732379583571167,0.319255920500502,-0.751851427773754,0.484921255837449,-0.412055585013995,0.064095937528452,1,1,4,3,0,0,4,0,0,2,1,2.66666666666667,0
"1238",-1.42156936316098,0.644761087688148,0.95427728057424,1.41070343936435,0.603372988152612,-0.213865824108055,0.812001855203512,0.345134772842853,0.319255920500502,-1.04376665481006,0.484921255837449,0.0929100043896171,0.322556120719765,1,1,4,3,1,0,3,0,0,1,1,2.66666666666667,0
"1240",-0.0966941256295953,0.0269378164666161,0.108828275243669,-1.05548368807522,0.603372988152612,-0.034747604940399,0.881516092416151,1.14544336022626,-0.306119747430679,-1.04376665481006,0.82083812578691,0.0407751304668108,0.153767458850677,0,1,5,3,0,0,4,0,0,1,0,3.33333333333333,0
"1241",-0.0503770242000872,-0.173247364860486,0.652970890720241,0.17760987564456,-0.949322365529688,0.299920646662326,-0.963702640901991,0.713278548493267,1.57000725636286,-0.849156503452524,0.484921255837449,0.578975017484224,0.445899846695944,1,1,4,3,0,0,3,0,0,1,1,2.66666666666667,0
"1242",0.681239012223606,0.195265256866832,0.51091552869079,0.17760987564456,-0.949322365529688,2.23722559608092,-0.963702640901991,0.969005619779521,-0.306119747430679,-1.09241919264945,0.82083812578691,-0.305819312337711,0.392402584993492,1,1,4,3,0,1,4,0,0,1,0,3.33333333333333,0
"1244",1.44365441181763,0.86800273836968,1.15205991933479,-1.05548368807522,0.603372988152612,1.74700731204313,1.10625585409444,2.58780688821307,1.57000725636286,-1.09241919264945,2.16450560558475,1.70031946048319,1.0367003529085,1,1,5,3,0,1,4,0,0,2,0,4.33333333333333,0
"1245",0.171160146879297,0.487365449052576,0.177169327759604,0.17760987564456,2.15606834183491,-0.374129493889642,-0.963702640901991,0.771145300000496,-1.55687108329304,1.63212292635612,0.82083812578691,-0.605967879714845,-1.47489243038047,0,1,4,3,1,0,3,0,0,1,1,2.66666666666667,0
"1247",-0.0503770242000872,-0.181176829602873,0.250049055895079,0.17760987564456,-0.949322365529688,0.639302535611569,-0.963702640901991,0.230120281844264,0.319255920500502,-1.09241919264945,0.484921255837449,-0.540424823555209,0.293376760810764,1,1,4,3,1,0,4,0,0,1,1,2.66666666666667,0
"1248",0.337432508614405,0.634473103468731,-1.01370399271692,0.17760987564456,-0.949322365529688,1.92612553121078,-0.963702640901991,-0.0104493910336771,-0.306119747430679,0.561767093889644,-0.522829354010935,-0.504665056054028,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,3,0
"1249",-0.289375456879063,0.145169811804646,1.12499540178407,0.17760987564456,0.603372988152612,-0.392984043275711,-0.963702640901991,-0.711165497152849,-0.93149541536186,1.72942800203489,-0.522829354010935,0.649230433776465,1.09332459280811,1,0,3,2,1,0,2,0,0,1,1,2.66666666666667,0
"1250",-0.289375456879063,-0.417621636174761,-1.15506436764515,0.17760987564456,-0.949322365529688,-0.958620524857782,-0.963702640901991,-0.929376497566177,-1.55687108329304,1.6807754641955,-0.186912484061474,-0.425839350253001,0.554696723513475,1,1,3,3,0,0,2,0,0,1,0,2.33333333333333,0
"1251",1.02246473199779,0.439742043273006,1.20254782532558,0.17760987564456,2.15606834183491,0.200934262385464,-0.963702640901991,0.923632283290572,1.57000725636286,0.950987396604725,0.484921255837449,1.45839738589024,-1.47489243038047,1,1,5,3,0,0,2,0,0,1,0,2.33333333333333,0
"1252",0.990018313455499,-2.04340828557674,-0.0611497214024521,-1.05548368807522,0.603372988152612,-0.00646578086129544,0.961605684484802,0.0174985991492555,-0.306119747430679,-0.946461579131294,0.484921255837449,-0.820295776137614,0.1928205350345,1,1,4,3,0,0,4,0,0,2,0,2.66666666666667,0
"1253",-0.191505317358619,0.19705213548095,-1.53587307840612,0.17760987564456,-0.949322365529688,-0.902056876699575,0.39309274842744,-0.701220872204718,-0.306119747430679,0.90233485876534,-0.522829354010935,-0.862377465965164,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,2.33333333333333,0
"1254",0.5709100822354,1.32454374148042,1.28539235409017,0.17760987564456,2.15606834183491,0.182079712999395,1.11328359267848,1.40469284705856,1.57000725636286,-0.897809041291909,1.15675499573637,1.58576204691798,0.313033042810626,1,1,4,3,1,0,4,0,0,1,1,3.33333333333333,0
"1255",-0.289375456879063,-0.492109835301669,0.44959895572553,0.17760987564456,0.603372988152612,-0.388270405929193,1.03218549784802,-0.0797219167795279,0.319255920500502,-0.897809041291909,0.484921255837449,-0.360963255491668,0.769626097126972,1,1,4,3,1,0,1,0,0,1,1,2.66666666666667,0
"1256",-0.7158604971202,-0.697561312637438,-0.146343892242316,0.17760987564456,0.603372988152612,0.38005248155312,-0.963702640901991,-0.751331705454347,-1.55687108329304,1.6807754641955,-0.186912484061474,-0.140381067384984,0.74005741500369,1,1,3,3,1,0,2,0,0,1,1,2,0
"1257",0.957221116024558,0.925184525808737,1.01588270747399,-1.05548368807522,0.603372988152612,0.997538973946881,1.18022814743257,1.46969976549694,0.944631588431683,-0.411283662898058,0.82083812578691,1.56719262593644,0.1928205350345,1,1,4,3,0,0,4,0,0,2,0,3.66666666666667,0
"1258",-0.495129628029645,-1.53830527191928,-1.57161361809826,-1.05548368807522,-0.949322365529688,-2.25958443249655,-0.963702640901991,-1.38086634698331,-1.55687108329304,1.77808053987427,0.149004385887988,-2.17870397195587,0.63795117239461,1,1,3,0,1,0,1,0,0,1,0,2,0
"1259",-0.339520585586343,0.142518821271336,-0.640468265999574,-1.05548368807522,-0.949322365529688,-0.374129493889642,1.09909735941117,0.278101563428628,0.944631588431683,-0.946461579131294,0.484921255837449,-0.095514325866066,-1.47489243038047,1,1,4,3,0,0,3,0,0,1,0,3.66666666666667,0
"1260",-0.0503770242000872,0.175501124223228,-0.954192267625406,0.17760987564456,-0.949322365529688,-0.0913112530986061,1.03646063061488,-0.314783670364371,0.319255920500502,0.80502978308657,0.484921255837449,0.294912168120505,0.554696723513475,1,1,3,3,0,0,2,0,0,1,0,2.66666666666667,0
"1261",-0.0966941256295953,1.99262087547416,0.485049961795226,0.17760987564456,0.603372988152612,0.106661515455119,-0.963702640901991,0.152871082605575,0.319255920500502,-0.605893814255598,-0.522829354010935,-0.329081038842582,0.670133046889776,1,1,3,3,0,0,3,1,0,1,1,2.66666666666667,0
"1262",0.5709100822354,0.145169811804646,-0.966003840114324,-1.05548368807522,-0.949322365529688,-0.666375009373712,-0.963702640901991,-0.72314985412069,-1.55687108329304,1.48616531283796,-0.522829354010935,-0.538625932717357,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,2.33333333333333,0
"1263",0.589579133244652,0.45545584724613,0.687927894302397,2.64379700308413,2.15606834183491,-0.826638679155299,0.881516092416151,-0.141300006389523,-0.306119747430679,-0.119368435861747,-1.6745443366948,-0.146626465203803,-1.47489243038047,1,1,3,3,1,0,2,0,0,1,1,3,0
"1264",-0.289375456879063,0.814317504752452,0.749876892925338,0.17760987564456,0.603372988152612,0.191506987692429,-0.963702640901991,0.145732398682946,-1.55687108329304,1.6807754641955,-0.186912484061474,-0.0909137615528099,0.762409498498559,1,1,3,3,1,0,2,0,0,1,1,2.33333333333333,0
"1266",-1.88921800936932,-1.701506956991,0.0410920588524662,0.17760987564456,-0.949322365529688,0.125516064841188,-0.963702640901991,0.193890498719492,1.57000725636286,-0.751851427773754,0.484921255837449,0.0261190397321282,0.16715543726738,1,1,4,3,0,0,4,0,0,1,1,2.66666666666667,0
"1267",-0.289375456879063,0.248367545472757,0.858695818732329,1.41070343936435,0.603372988152612,-0.80778412976923,-0.963702640901991,-0.865125242168658,-0.93149541536186,1.6807754641955,-1.19466309390986,0.00695055748170488,1.10212205718943,0,0,3,3,1,0,2,0,0,1,1,2.33333333333333,0
"1268",0.890543460216015,0.770253217761888,1.06399505957935,0.17760987564456,0.603372988152612,1.25678902800533,0.951135433225845,2.0566559785276,-0.306119747430679,-1.04376665481006,1.82858873563529,0.191582690677289,0.531306767861728,0,1,5,3,1,0,4,0,0,1,0,4,0
"1269",0.171160146879297,0.897218822928881,2.72811720936172,1.41070343936435,2.15606834183491,2.52004383687196,1.2496456479803,2.07364511213187,1.57000725636286,-0.557241276416213,2.16450560558475,1.83971436085639,-0.290263091648432,1,1,4,3,1,0,3,0,0,1,1,2.66666666666667,0
"1270",0.495063351342542,0.471734403842885,0.19147480749883,0.17760987564456,-0.949322365529688,-0.774788668343609,-0.963702640901991,-0.437277210333211,-0.93149541536186,1.29155516148042,-0.858746223960395,0.144090652981927,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,1,2.33333333333333,0
"1271",0.589579133244652,1.90450345405568,0.19147480749883,-3.5216708155148,0.603372988152612,0.502607052562569,1.1889072670991,1.08753730410347,0.319255920500502,0.415809480371489,0.82083812578691,1.0890155589614,-1.47489243038047,0,1,4,3,0,0,2,0,0,1,1,3.66666666666667,0
"1272",0.5709100822354,0.0525306395707632,0.119280025315416,0.17760987564456,0.603372988152612,-0.0818839784055716,-0.963702640901991,0.21972147796282,-0.306119747430679,0.90233485876534,0.149004385887988,-0.658029569545638,-1.47489243038047,1,1,4,3,0,0,3,0,1,1,0,2.33333333333333,0
"1273",0.255435322061719,0.815909181756975,-1.3263261587867,0.17760987564456,-0.949322365529688,-0.902056876699575,1.03646063061488,-0.565876053986749,-0.306119747430679,0.90233485876534,-0.522829354010935,-0.02130341247609,-1.47489243038047,1,1,3,3,0,0,1,0,0,1,0,2.33333333333333,0
"1274",1.88712993239738,0.500494873546259,-0.169156853845357,-1.05548368807522,0.603372988152612,-0.788929580383161,-0.963702640901991,0.0952009183943169,-0.306119747430679,-0.995114116970679,0.149004385887988,0.2707822183966,0.880495747729281,1,1,5,3,1,0,1,0,0,1,0,3,0
"1275",-0.659153963566959,-0.994204743278091,-0.424344085087302,0.17760987564456,0.603372988152612,0.342343382780982,1.14979664188588,-0.528474991089216,-0.306119747430679,-0.897809041291909,-0.522829354010935,-1.14692801235574,0.560363701549879,1,1,3,3,1,0,3,0,0,1,1,2.33333333333333,0
"1276",1.08633469559749,0.471906853948803,0.90928269900257,1.41070343936435,-0.949322365529688,-0.374129493889642,-0.963702640901991,-0.565876053986749,-0.306119747430679,1.6807754641955,-0.858746223960395,0.355647927988008,-1.47489243038047,1,1,3,3,1,0,2,0,0,1,1,2.33333333333333,0
"1277",0.5709100822354,0.728655131747288,-0.0833439106966971,0.17760987564456,0.603372988152612,0.0830933287225325,1.22440656938695,-0.133322779279004,-0.306119747430679,0.7077247074078,-0.186912484061474,0.149719997028976,0.724531485298541,1,1,3,3,0,0,3,0,0,1,1,2.66666666666667,0
"1278",0.5709100822354,1.36089657324854,0.574653482336934,0.17760987564456,0.603372988152612,0.00296149383173908,-0.963702640901991,0.38323084683088,0.319255920500502,0.513114556050259,-0.522829354010935,0.498234151913293,-1.47489243038047,1,1,3,3,1,0,3,0,0,1,0,3.33333333333333,0
"1279",0.377614701552581,0.119116514670794,1.08395173403124,0.17760987564456,0.603372988152612,0.460184316443913,-0.963702640901991,0.848514909404924,1.57000725636286,-0.800503965613139,0.82083812578691,1.14176953944561,0.999062557450504,1,1,4,3,0,0,3,0,0,1,1,2.66666666666667,0
"1281",0.0401882449112818,0.187104317246626,0.28981165297823,0.17760987564456,-0.949322365529688,0.304634284008844,-0.963702640901991,0.737263383422654,0.944631588431683,-0.751851427773754,0.484921255837449,0.630351876261608,0.506668771145307,1,1,4,3,0,0,3,0,0,1,0,2.66666666666667,0
"1282",-0.832556084670945,-0.199561792197517,-0.210646771828755,-1.05548368807522,0.603372988152612,0.0218160432178081,-0.963702640901991,0.138573912670274,0.944631588431683,-0.313978587219288,-0.186912484061474,0.666814074050064,0.836194759789011,1,1,3,4,0,0,4,0,0,1,0,2.66666666666667,0
"1283",-0.240045732346859,-0.025052264655481,-0.995730574356125,0.17760987564456,-0.949322365529688,0.0218160432178081,-0.963702640901991,-0.323342980868229,-0.306119747430679,-1.04376665481006,-0.186912484061474,-0.261496609165255,1.14216325572302,1,1,4,3,1,0,3,0,0,1,0,3,0
"1284",1.05456779575333,0.103982464610436,0.749876892925338,1.41070343936435,-0.949322365529688,-2.25958443249655,0.906149014144429,-0.528474991089216,0.944631588431683,0.80502978308657,-0.522829354010935,-0.0909137615528099,-1.47489243038047,0,1,3,0,0,0,2,0,0,1,1,3,0
"1285",-0.832556084670945,0.152898329303585,1.66307872402287,1.41070343936435,0.603372988152612,-0.675802284066746,1.19458645493822,-0.0241559353606967,-0.306119747430679,-0.119368435861747,-0.330876856896958,0.730357673343954,0.866195753565186,1,1,4,3,1,0,1,0,0,1,1,2.33333333333333,0
"1286",-0.832556084670945,-0.774285379649074,-0.0457075122736455,1.41070343936435,0.603372988152612,-0.939765975471713,0.509397729264394,-0.652064582025213,-1.55687108329304,1.77808053987427,-0.858746223960395,-0.806408106602448,-1.47489243038047,1,1,3,3,1,0,2,0,0,1,1,2.33333333333333,0
"1287",0.5709100822354,0.183510684791675,-0.236276980570136,0.17760987564456,2.15606834183491,0.229216086464568,-0.963702640901991,-0.455260759668472,0.319255920500502,1.19425008580165,-0.522829354010935,0.135625331549356,0.0472994350399886,1,1,3,3,0,0,3,0,0,1,0,2.33333333333333,0
"1288",0.589579133244652,2.75806519515021,0.307540262594691,1.41070343936435,-0.949322365529688,-0.421265867354814,1.01006688026522,0.278101563428628,0.319255920500502,0.950987396604725,-0.186912484061474,0.669150227662134,0.969835835298171,0,1,3,3,0,0,2,0,0,1,0,3,0
"1289",-1.49467437564299,-0.887019281039366,0.455223424039983,-1.05548368807522,0.603372988152612,0.092520603415567,1.09909735941117,1.26028382787427,0.944631588431683,-0.654546352094983,0.82083812578691,1.12396446945956,0.416092542549554,1,1,5,3,0,0,4,0,0,2,0,2.66666666666667,0
"1290",0.787695942687968,0.423017182878727,0.989178993856154,0.17760987564456,0.603372988152612,1.28978448943095,1.03002998526069,1.28798324554101,0.319255920500502,-1.09241919264945,0.82083812578691,0.124298224574134,0.519152042288482,1,1,5,3,0,1,4,0,0,2,1,3,0
"1291",0.296710941292182,0.898883130968924,-0.677995875027729,0.17760987564456,0.603372988152612,0.0218160432178081,1.12528147317781,0.145732398682946,-0.306119747430679,1.14559754796227,-0.186912484061474,0.389402176486641,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,3,0
"1292",-3.38324944538703,-3.26404612437095,-0.29771074996059,0.17760987564456,-0.949322365529688,-1.01518417301599,1.04694514828554,-0.918556250145095,0.319255920500502,0.7077247074078,-0.186912484061474,-0.576647813351254,-1.47489243038047,1,1,3,3,0,0,1,0,0,0,1,2.33333333333333,0
"1293",-0.289375456879063,-0.587837538280065,1.56632565624255,1.41070343936435,-0.949322365529688,-0.223293098801089,-0.963702640901991,-1.19165214626859,-0.306119747430679,1.0482924722835,-1.6745443366948,0.643344563973477,1.14056237746351,1,0,3,3,1,0,2,0,0,1,1,2.33333333333333,0
"1294",0.495063351342542,0.252230013759891,0.464574988137528,1.41070343936435,0.603372988152612,0.229216086464568,-0.963702640901991,-0.119025618144661,0.319255920500502,0.367156942532104,-0.186912484061474,-0.039296240521108,1.14056237746351,1,1,3,3,0,0,3,0,0,1,1,2.66666666666667,0
"1295",-0.289375456879063,-0.169893034201018,-1.57161361809826,-1.05548368807522,-0.949322365529688,0.436616129711327,-0.963702640901991,-1.01761158168471,-0.306119747430679,-0.313978587219288,-0.186912484061474,-1.68507531803042,-1.47489243038047,1,1,3,3,1,0,1,0,0,1,0,2.33333333333333,0
"1296",0.171160146879297,-0.116059609240149,-0.960092445332549,0.17760987564456,-0.949322365529688,-0.902056876699575,1.29780316735149,-0.537774562488474,0.319255920500502,0.756377245247185,-0.858746223960395,0.259990595891846,-1.47489243038047,1,1,3,3,0,0,2,0,0,1,0,3,0
"1297",0.5709100822354,-0.0474103262092695,-0.743401814423165,0.17760987564456,-0.949322365529688,0.215075174425016,1.06115946095375,-0.247312376142461,0.944631588431683,1.09694501012288,0.149004385887988,0.0290564094465532,0.820430331284112,1,1,3,3,0,0,2,0,0,1,0,2.66666666666667,0
"1298",-1.88921800936932,-1.73318383902233,-0.901588504625726,-1.05548368807522,-0.949322365529688,0.215075174425016,-0.963702640901991,-0.509975783767055,0.944631588431683,-1.09241919264945,-0.522829354010935,-0.424112659422588,0.283225738664235,1,1,3,3,1,0,1,0,0,1,0,3.66666666666667,0
"1299",4.68141837889569,3.85331632494591,4.25987087157309,0.17760987564456,3.70876369551721,4.42435332486493,1.10269325465497,-0.165380717505437,2.82075859222523,-1.09241919264945,2.16450560558475,5.00428309931067,1.14851184936841,0,1,5,3,0,1,1,0,0,1,1,4,0
"1300",0.377614701552581,-0.337762938166439,-0.434302116716716,0.17760987564456,-0.949322365529688,-0.821925041808781,1.10978576867476,-0.264015542329195,0.319255920500502,-0.313978587219288,-0.186912484061474,0.781294887021423,-1.47489243038047,1,1,4,3,1,0,2,0,0,1,0,2.33333333333333,0
"1301",-0.0966941256295953,0.368697930614142,1.00962008155291,0.17760987564456,0.603372988152612,0.0500978672969117,-0.963702640901991,0.714425752512048,0.319255920500502,-0.605893814255598,0.484921255837449,0.981469087575092,-1.47489243038047,1,1,4,3,0,0,3,0,0,1,1,2.66666666666667,0
"1302",0.171160146879297,-0.337762938166439,0.12969676108346,0.17760987564456,2.15606834183491,-1.25557967768837,-0.963702640901991,0.102480563025458,-1.55687108329304,1.77808053987427,0.149004385887988,0.223258302130116,1.02654933076197,0,1,4,3,1,0,3,0,0,1,1,2.33333333333333,0
"1303",0.990018313455499,0.248367545472757,1.76183758816037,1.41070343936435,0.603372988152612,1.71872548796402,1.24348938879608,1.36934108831738,1.57000725636286,-0.508588738576828,0.82083812578691,1.53739385107027,0.54314979919979,1,1,4,3,0,0,4,0,0,2,1,2.66666666666667,0
"1304",0.296710941292182,-0.0501105442462697,0.373617344435883,0.17760987564456,-0.949322365529688,1.67158911449885,1.09180315061419,0.793488605791483,-0.306119747430679,-1.04376665481006,0.484921255837449,-0.42929593377224,0.416092542549554,1,1,4,3,0,0,4,0,0,1,0,3.33333333333333,0
