"","LotFrontage","LotArea","MasVnrArea","GrLivArea","BedroomAbvGr","KitchenAbvGr","Fireplaces","GarageCars","WoodDeckSF","TotBathrooms","Age","HouseQC","TotalSqFeet","TotalPorchSF","PricePerSF"
"2476",4.0943445622221,8.4084937744929,0,7.15695636461564,2,0.693147180559945,0,1,0,2,28,6.6,7.47760424319759,4.48863636973214,NA
"2477",4.33073334028633,9.32687818822413,0,6.90775527898214,3,0.693147180559945,0,1,3.71357206670431,2,44,6.4,7.56268124672188,5.17614973257383,NA
"2478",4.33073334028633,9.32687818822413,3.43398720448515,7.28138566357028,2,0.693147180559945,1,2,4.53259949315326,2,27,6.11428571428571,7.71333788887187,4.48863636973214,NA
"2479",4.14313472639153,9.568014816248,0,6.91373735065968,3,0.693147180559945,0,2,0,2,43,5.8,7.41637847919293,0,NA
"2480",4.18965474202643,9.55746990307138,3.93182563272433,6.92853781816467,3,0.693147180559945,1,2,0,2.5,6,7.8,7.50163445788341,0,NA
"2481",4.29045944114839,9.36546200884348,6.09356977004514,6.94793706861497,3,0.693147180559945,0,1,0,2,41,6.2,7.62608275807238,4.51085950651685,NA
"2482",4.26267987704132,9.03907744253896,0,6.76734312526539,2,0.693147180559945,0,2,4.93447393313069,2,17,6.6,7.38832785957711,0,NA
"2483",4.46590811865458,9.06716260229985,4.49980967033027,6.8001700683022,3,0.693147180559945,0,1,0,1,39,6.4,7.21081845347222,0,NA
"2484",4.29045944114839,9.03586793012563,5.78074351579233,6.8501261661455,2,0.693147180559945,0,2,4.89034912822175,2,40,6.8,7.36960072052641,0,NA
"2485",4.29045944114839,9.00822418785405,0,6.81673588059497,3,0.693147180559945,0,1,5.32300997913841,2,41,7.2,7.35500192110526,0,NA
"2486",4.40671924726425,9.55930567284486,0,7.22693601849329,3,0.693147180559945,1,1,0,2,9,6.4,7.7336835707759,0,NA
"2487",4.60517018598809,9.7279429800212,5.87773578177964,7.88419993367604,4,0.693147180559945,1,2,4.85981240436167,3,11,4.94285714285714,7.98002359231065,6.34738920965601,NA
"2488",4.26267987704132,8.84807842116867,0,7.17242457712485,2,0.693147180559945,2,1,0,1.5,9,7.4,7.35308192051543,4.84418708645859,NA
"2489",4.52178857704904,9.33926115204302,0,7.17011954344963,3,0.693147180559945,1,2,4.40671924726425,1,12,6.6,7.61874237767041,5.63835466933375,NA
"2490",4.45434729625351,9.53032021072713,5.83188247728352,7.07072410726028,3,0.693147180559945,2,1,0,2,9,6.6,7.71423114484909,0,NA
"2491",4.29045944114839,9.10509096125709,0,6.90675477864855,3,0.693147180559945,0,2,0,1,57,5.91428571428571,6.90675477864855,4.94875989037817,NA
"2492",4.40060302024682,9.31253588429085,4.91998092582813,7.32843735289516,3,0.693147180559945,1,2,0,2,23,6.6,7.90581031265893,5.50533153593236,NA
"2493",4.18965474202643,9.77235328451133,0,7.18992217074581,3,0.693147180559945,1,2,0,2,2,7.2,7.39387829010776,3.76120011569356,NA
"2494",4.18965474202643,10.0298117858696,0,7.39694860262101,3,0.693147180559945,1,2,0,2,54,5.54285714285714,7.70436116791031,4.17438726989564,NA
"2495",4.44265125649032,9.78745922647601,0,7.12528309151071,2,0.693147180559945,0,1,0,1,57,5.34285714285714,7.12528309151071,0,NA
"2496",4.63472898822964,9.44715011405421,5.70711026474888,7.79276172081653,4,0.693147180559945,2,2,0,3,13,7.11428571428571,7.9287663216267,5.33753807970132,NA
"2497",4.26267987704132,9.26036786557583,0,7.39449310721904,3,0.693147180559945,0,1,5.90536184805457,1.5,53,6.8,7.65822752616135,0,NA
"2498",4.11087386417331,8.59433940059289,0,6.76272950693188,3,0.693147180559945,0,1,0,1.5,49,6.4,7.18387071506245,0,NA
"2499",4.18965474202643,9.35149265173207,0,6.8501261661455,3,0.693147180559945,0,1,0,1,13,5.91428571428571,6.8501261661455,4.11087386417331,NA
"2500",3.68887945411394,8.26100978602383,5.01063529409626,6.94601399109923,2,0.693147180559945,0,1,0,2,23,7.8,7.63867982387611,4.66343909411207,NA
"2501",4.07753744390572,9.13572457859539,0,7.20266119652324,4,0.693147180559945,0,1,0,2,56,6.6,7.54960916515453,0,NA
"2502",4.11087386417331,9.31479047333265,0,7.3004728142678,4,0.693147180559945,1,1,0,2,13,6.6,7.84815308619953,4.23410650459726,NA
"2503",3.93182563272433,8.92943528380342,0,7.21744343169653,4,0.693147180559945,0,1,0,2,57,5.4,7.21744343169653,0,NA
"2504",4.65396035015752,10.0825120132108,0,7.50823877467866,4,0.693147180559945,1,2,0,2,23,6.31428571428571,7.50823877467866,7.09672137849476,NA
"2505",4.33073334028633,9.13970329237674,0,7.58018941794454,3,0.693147180559945,1,2,5.31320597904179,3.5,6,7.6,7.80628928926703,4.54329478227,NA
"2506",4.27666611901606,9.12467354521909,5.7268477475872,7.40974195408092,3,0.693147180559945,1,3,5.32300997913841,2,0,7.4,7.40974195408092,4.17438726989564,NA
"2507",4.54329478227,9.25741477936211,0,7.66902828858968,3,0.693147180559945,0,3,4.91998092582813,2.5,0,7.4,7.66902828858968,3.49650756146648,NA
"2508",4.20469261939097,9.23366619727968,5.7268477475872,7.40974195408092,3,0.693147180559945,1,3,5.26269018890489,2,0,7.4,7.40974195408092,4.17438726989564,NA
"2509",4.33073334028633,9.37169362233394,5.32300997913841,7.34407285057307,3,0.693147180559945,0,3,4.97673374242057,2,1,7.2,7.35691824235602,3.76120011569356,NA
"2510",4.30406509320417,9.07806533266636,4.89034912822175,7.31388683163346,3,0.693147180559945,1,2,4.97673374242057,2,1,7.4,7.3375877435386,3.66356164612965,NA
"2511",4.17438726989564,8.88779076419533,0,7.14755927118945,2,0.693147180559945,0,2,0,2,1,7.2,7.14755927118945,4.57471097850338,NA
"2512",4.36944785246702,9.13959596745043,0,7.49331724886215,3,0.693147180559945,0,2,5.10594547390058,2.5,1,7.2,7.49331724886215,4.71849887129509,NA
"2513",4.21950770517611,9.09200718501432,5.88887795833288,7.53583046279837,3,0.693147180559945,1,2,4.69134788222914,3.5,19,7.2,7.93844555116479,5.26269018890489,NA
"2514",5.04985600724954,9.90673228270102,0,7.46393660446893,0,0.693147180559945,2,2,6.4723462945009,2.5,31,7.6,7.90470391387375,0,NA
"2515",4.26267987704132,9.56226404648943,0,6.93049476595163,3,0.693147180559945,0,2,0,1.5,13,6.4,7.36073990305828,0,NA
"2516",4.06044301054642,9.21253795551967,0,7.1770187659099,3,0.693147180559945,0,2,4.96284463025991,3.5,1,7.2,7.52185925220163,4.00733318523247,NA
"2517",4.11087386417331,9.03943341999748,0,6.89871453432999,3,0.693147180559945,0,1,5.54907608489522,2,13,7.2,7.25205395185281,0,NA
"2518",4.26267987704132,9.71486619359364,0,7.00124562206948,3,0.693147180559945,0,1,5.7268477475872,2.5,11,6.4,7.40671073017764,0,NA
"2519",3.87120101090789,9.28924396957165,0,7.53583046279837,3,0.693147180559945,1,2,5.31320597904179,2.5,8,7.2,7.70345904786717,4.82028156560504,NA
"2520",3.78418963391826,9.42165422753681,5.67332326717149,7.46965417293213,3,0.693147180559945,1,2,0,3.5,8,7.2,7.77988511507052,4.31748811353631,NA
"2521",4.23410650459726,9.16366796377775,0,7.43307534889858,3,0.693147180559945,0,2,0,2.5,6,7.2,7.43307534889858,4.64439089914137,NA
"2522",4.26267987704132,9.08557048502023,4.97673374242057,7.51914995766982,3,0.693147180559945,1,2,5.26785815906333,3.5,7,7.2,7.89506349809157,4.57471097850338,NA
"2524",4.0943445622221,9.06658546833104,4.7361984483945,6.93342302573071,3,0.693147180559945,1,2,4.85203026391962,2,31,6.8,7.33171496972647,0,NA
"2525",4.29045944114839,9.18204377282107,3.95124371858143,6.9177056098353,3,0.693147180559945,1,2,0,2,30,6.8,7.4759059693674,0,NA
"2526",3.8286413964891,9.10308918122921,0,6.94793706861497,3,0.693147180559945,0,2,0,1.5,30,6.4,7.36518012602101,0,NA
"2527",3.68887945411394,9.69898173460629,0,6.81124437860129,3,0.693147180559945,0,1,0,2,30,6.2,7.23345541862144,0,NA
"2528",4.33073334028633,9.17740387172992,0,6.77992190747225,3,0.693147180559945,0,2,0,1,32,6.6,7.40367029001237,4.39444915467244,NA
"2529",4.11087386417331,8.88197518424887,0,6.76272950693188,3,0.693147180559945,0,2,5.04985600724954,2,7,6.4,7.33693691370762,0,NA
"2530",4.11087386417331,8.88197518424887,0,6.77536609093639,3,0.693147180559945,0,2,5.8664680569333,1,1,7.2,7.13966033596492,0,NA
"2531",4.26267987704132,9.33741345453966,0,7.42297125104942,3,0.693147180559945,1,2,5.7268477475872,3,7,7.2,8.03463103292311,5.4380793089232,NA
"2532",4.26267987704132,9.07680897935166,0,7.56682847920833,3,0.693147180559945,1,2,0,3.5,4,7.2,7.85825418218603,4.79579054559674,NA
"2533",4.18965474202643,9.0068768914288,5.37063802812766,7.45587668749182,3,0.693147180559945,0,2,5.95842469302978,2.5,5,7.2,7.45587668749182,4.15888308335967,NA
"2534",4.30406509320417,9.38664385644458,6.25382881157547,7.37337430991005,3,0.693147180559945,1,2,4.79579054559674,2,12,7.4,7.81035268372429,3.58351893845611,NA
"2535",4.26267987704132,9.45163813387043,5.54907608489522,7.79975331828725,4,0.693147180559945,1,2,5.22035582507832,3.5,6,7.4,8.19918935907807,4.80402104473326,NA
"2536",4.26267987704132,9.63534663529118,5.54126354515843,7.59739632021279,3,0.693147180559945,2,2,5.42053499927229,3.5,5,6.91428571428571,7.92117272158701,3.49650756146648,NA
"2537",4.30406509320417,9.754291246174,5.06890420222023,7.20191631753163,1,0.693147180559945,1,2,5.48479693349065,2.5,7,7.4,7.72179177681754,4.44265125649032,NA
"2538",4.26267987704132,9.00528228820836,0,7.29776828253138,3,0.693147180559945,0,2,0,2.5,0,7.2,7.29776828253138,3.58351893845611,NA
"2539",4.18965474202643,9.07909208536623,0,7.0825485693553,2,0.693147180559945,0,2,4.61512051684126,3,2,7.2,7.54960916515453,3.73766961828337,NA
"2540",4.17438726989564,9.02821879518489,0,7.19368581839511,3,0.693147180559945,1,2,0,2,0,7,7.19368581839511,3.17805383034795,NA
"2541",4.17438726989564,9.0280988119824,0,7.30787278076371,3,0.693147180559945,1,2,4.61512051684126,2.5,1,7.2,7.30787278076371,3.43398720448515,NA
"2542",4.17438726989564,9.11007795003779,0,7.3375877435386,3,0.693147180559945,0,2,0,2.5,2,6.8,7.3375877435386,3.71357206670431,NA
"2544",4.21950770517611,9.02509454366498,3.04452243772342,6.99301512293296,2,0.693147180559945,0,2,0,1,44,6.8,7.63143166457691,0,NA
"2545",4.31748811353631,9.69818391935025,0,7.20934025660291,3,0.693147180559945,1,2,0,2,57,7,7.36960072052641,4.969813299576,NA
"2546",4.39444915467244,9.01687697476338,5.29330482472449,7.07326971745971,2,0.693147180559945,0,2,0,1,47,6.51428571428571,7.07326971745971,0,NA
"2547",4.18965474202643,8.74608021735751,0,6.95177216439891,3,0.693147180559945,1,2,5.43372200355424,2,31,6.4,7.34536484041687,0,NA
"2548",4.18965474202643,9.1649245084457,0,7.71154897962915,5,1.09861228866811,0,2,0,2.5,28,6.6,7.71154897962915,0,NA
"2549",4.11087386417331,8.85708813531495,0,7.25063551189868,3,0.693147180559945,0,2,0,3.5,1,6.4,7.61085279039525,4.45434729625351,NA
"2550",4.85981240436167,10.5787507639975,7.11069612297883,8.536211197252,2,0.693147180559945,2,3,6.30444880242198,4,-2,8.2,9.11668881589473,6.18414889093748,NA
"2551",3.58351893845611,8.20958048347558,4.34380542185368,6.9782137426307,2,0.693147180559945,0,2,0,2,2,6.6,7.33953769540767,3.80666248977032,NA
"2552",4.17438726989564,8.764209507142,0,6.86797440897029,2,0.693147180559945,0,1,4.97673374242057,2,7,6.8,7.53315880745556,3.58351893845611,NA
"2553",4.31748811353631,8.83680988239836,4.85981240436167,7.05012252026906,2,1.09861228866811,0,0,0,2,52,5.8,7.05012252026906,0,NA
"2555",4.14313472639153,9.21463115339334,0,6.76388490856244,2,0.693147180559945,1,1,0,2,12,7.2,7.1608459066643,4.44265125649032,NA
"2556",4.11087386417331,9.00859131751613,0,6.64509096950564,2,0.693147180559945,1,1,0,1,52,6.2,7.1800698743028,5.28320372873799,NA
"2558",4.11087386417331,9.29569203907569,0,7.86057078553866,6,1.09861228866811,0,0,0,4,57,6.31428571428571,7.99429498641598,6.89060912014717,NA
"2559",4.00733318523247,8.88516409509682,0,7.26052259808985,3,0.693147180559945,0,1,0,1,57,6.4,7.46278915741245,4.17438726989564,NA
"2560",3.95124371858143,8.82790796297859,0,7.1693500166706,2,0.693147180559945,1,1,5.37989735354046,2,2,7,7.25276241805319,5.12989871492307,NA
"2561",4.15888308335967,8.29429960885724,0,7.00215595440362,2,0.693147180559945,1,1,0,2,12,7.4,7.20414929203594,0,NA
"2562",3.98898404656427,8.81299223196997,0,7.27031288607902,3,0.693147180559945,1,1,5.22035582507832,1,57,7,7.27031288607902,0,NA
"2563",3.98898404656427,8.87570644462861,0,7.28756064030972,3,0.693147180559945,1,1,0,1,16,7.2,7.28756064030972,4.76217393479776,NA
"2564",4.11087386417331,8.88613261817495,0,7.44949800538285,4,0.693147180559945,1,2,5.67675380226828,2.5,15,7.2,7.44949800538285,5.36597601502185,NA
"2565",4.84418708645859,9.48105429619781,0,7.11232744471091,2,0.693147180559945,1,2,5.16478597392351,1.5,56,5.82857142857143,7.11232744471091,5.92157841964382,NA
"2566",4.70953020131233,8.9632882756103,0,7.47079377419506,4,0.693147180559945,1,1,0,2,4,6.8,7.57301725605255,3.71357206670431,NA
"2567",4.38202663467388,8.73584667745758,0,7.21229446850034,3,0.693147180559945,0,2,0,2,57,6.4,7.54380286750151,4.97673374242057,NA
"2568",4.26267987704132,10.1458845607722,6.04973345523196,7.35308192051543,3,0.693147180559945,3,2,0,1.5,47,6,8.04590874227078,6.49223983502047,NA
"2569",4.26267987704132,9.97952223881212,0,7.30586003268401,3,0.693147180559945,2,2,0,2.5,39,6.8,7.74153358928183,5.37989735354046,NA
"2570",3.2188758248682,7.48605261786314,0,6.95272864462487,2,0.693147180559945,1,2,5.19849703126583,1,27,7.2,7.22693601849329,0,NA
"2571",4.26267987704132,9.79099052130898,0,7.42714413340862,4,0.693147180559945,0,2,5.03043792139244,2,11,6.2,7.42714413340862,0,NA
"2572",3.58351893845611,8.27078101316267,0,6.92853781816467,1,0.693147180559945,0,2,4.91265488573605,2,19,7,7.37650812632622,0,NA
"2573",4.26267987704132,9.9375990821649,6.48157712927643,7.43661726523423,3,0.693147180559945,2,2,0,2,36,6.8,7.66434663209862,4.99043258677874,NA
"2574",4.26267987704132,9.80062391707689,0,7.91095738284559,2,0.693147180559945,1,2,5.37989735354046,2.5,21,7.4,7.91095738284559,5.4553211153577,NA
"2575",3.93182563272433,8.8538082749772,0,7.10332206252611,3,0.693147180559945,0,2,0,1,57,7,7.37211802833779,3.43398720448515,NA
"2576",3.93182563272433,8.89412164138221,0,7.3790081276283,3,0.693147180559945,0,0,0,2,4,7.6,7.3790081276283,5.17614973257383,NA
"2577",3.93182563272433,9.11173476822206,0,7.51152464839087,3,0.693147180559945,0,0,5.16478597392351,2,8,6.6,7.77359446736019,5.36129216570943,NA
"2578",3.85014760171006,8.20876404581967,0,6.70563909486,2,0.693147180559945,0,1,0,1,57,6.8,6.70563909486,4.57471097850338,NA
"2579",4.17438726989564,9.31181334090682,0,6.74051935960622,1,0.693147180559945,0,1,3.89182029811063,1,57,4.17142857142857,6.95749737087695,0,NA
"2583",4.0943445622221,8.62497078358967,6.16120732169508,7.39387829010776,2,0.693147180559945,1,2,4.82028156560504,3.5,0,7.4,8.07059353994952,5.03695260241363,NA
"2584",4.31748811353631,9.40516674990861,0,7.17011954344963,2,0.693147180559945,1,2,4.44265125649032,3,28,6.8,7.74109909003537,5.40717177146012,NA
"2585",4.39444915467244,9.21044036697652,5.11799381241676,7.23921497377981,3,0.693147180559945,1,3,5.12989871492307,2,5,6.8,7.58984151218266,3.91202300542815,NA
"2586",3.80666248977032,9.46226572471585,0,7.25134498337221,1,0.693147180559945,1,2,0,2.5,5,7.2,7.93808872689695,5.66988092298052,NA
"2587",4.31748811353631,9.20321504703359,0,7.2991214627108,3,0.693147180559945,1,2,4.74493212836325,3,15,6.8,7.90765159471109,3.13549421592915,NA
"2588",4.31748811353631,9.07692325853583,3.93182563272433,6.82328612235569,3,0,0,1,5.26269018890489,1.5,32,7,7.42237370098682,4.44265125649032,NA
"2589",4.4188406077966,9.03729565196244,0,6.93439720992856,2,0.693147180559945,1,2,5.26785815906333,2,33,6.8,7.57609734062311,0,NA
"2590",3.85014760171006,8.30770596654951,5.8664680569333,7.31455283232408,2,0.693147180559945,2,2,5.48479693349065,3,20,7.4,7.80425138352811,0,NA
"2591",5.01063529409626,9.90143544841,7.11069612297883,7.73193072194849,4,0.693147180559945,1,2,5.61677109766657,2.5,12,7.6,7.73193072194849,4.93447393313069,NA
"2592",4.21950770517611,9.03228968203287,0,7.43248380791712,3,0.693147180559945,0,2,4.61512051684126,2,0,7.2,7.43248380791712,3.68887945411394,NA
"2593",4.23410650459726,9.02389030459845,0,7.35564110297425,2,0.693147180559945,1,2,4.89034912822175,2,0,7.4,7.67229245562876,0,NA
"2594",3.76120011569356,9.24300115421573,0,7.12367278520461,3,0.693147180559945,0,2,5.4510384535657,2.5,22,7.2,7.33693691370762,0,NA
"2595",4.4188406077966,8.81269461292015,4.46590811865458,7.1800698743028,2,0.693147180559945,0,2,5.54907608489522,2,6,7.4,7.35436233042148,3.36729582998647,NA
"2596",4.39444915467244,9.33308883723524,6.78784498230958,7.56164174558878,2,0.693147180559945,1,3,5.30826769740121,3,5,7.4,8.0870254706677,4.17438726989564,NA
"2597",4.4188406077966,8.95905451471569,5.31811999384422,7.30787278076371,3,0.693147180559945,1,2,0,2,11,7,7.30787278076371,3.58351893845611,NA
"2598",4.4188406077966,9.37593955262575,4.55387689160054,7.8188324438034,5,0.693147180559945,1,2,4.969813299576,4.5,3,7.2,8.08733292647335,3.49650756146648,NA
"2599",4.45434729625351,9.44414687145865,5.49306144334055,7.50933526601659,3,0.693147180559945,1,3,5.08140436498446,2,0,8.2,7.50933526601659,4.97673374242057,NA
"2600",5.30330490805908,10.6805392053183,0,7.6182510978767,2,0.693147180559945,0,4,6.18208490671663,1,54,5.42857142857143,7.6182510978767,5.58724865840025,NA
"2601",4.14313472639153,8.81150325015824,4.90527477843843,6.84268328223842,0,0.693147180559945,0,2,0,2.5,10,6.6,7.52671756135271,3.71357206670431,NA
"2602",3.09104245335832,7.31654817718298,0,6.99668148817654,3,0.693147180559945,0,1,0,1.5,35,6,7.20414929203594,0,NA
"2603",3.09104245335832,7.3356339819272,0,6.90073066404517,2,0.693147180559945,0,1,4.72738781871234,2,37,6.2,7.31055015853442,4.58496747867057,NA
"2604",3.09104245335832,7.31055015853442,5.24702407216049,6.99668148817654,3,0.693147180559945,0,0,0,1.5,37,6.4,7.29776828253138,4.17438726989564,NA
"2605",3.09104245335832,7.54486106865846,0,6.99668148817654,3,0.693147180559945,0,1,0,1.5,31,5.8,6.99668148817654,0,NA
"2606",4.29045944114839,9.11932097358901,4.97673374242057,6.91671502035361,1,0.693147180559945,1,2,5.30826769740121,2,30,6.4,7.56631101477246,4.20469261939097,NA
"2607",4.31748811353631,9.67771554986823,0,7.21303165983487,3,0.693147180559945,1,2,7.26192709270275,4,30,6.8,7.82604401351897,0,NA
"2608",4.12713438504509,10.4336451046016,0,7.42476176182321,3,0.693147180559945,2,2,6.53813982376767,2.5,13,5.34285714285714,7.93343838762749,4.51085950651685,NA
"2609",4.23410650459726,9.02244330084904,0,7.26752542782817,3,0.693147180559945,1,2,0,2.5,30,6.8,7.58273848891441,5.93224518744801,NA
"2610",3.93182563272433,8.81343849452851,0,6.68085467879022,2,0.693147180559945,0,0,4.86753445045558,1.5,36,6.8,7.37337430991005,0,NA
"2612",4.31748811353631,9.30574145673943,0,7.07242190053737,3,0.693147180559945,0,2,0,2.5,4,6.6,7.72709448477984,4.89034912822175,NA
"2613",4.18965474202643,9.3609992482613,0,6.70563909486,2,0.693147180559945,0,1,5.80211837537706,2,24,6.8,7.25347038268453,0,NA
"2614",4.14313472639153,9.25416585151621,0,6.78897174299217,3,0.693147180559945,0,1,4.94875989037817,1.5,23,6.6,7.24708058458576,0,NA
"2615",4.30406509320417,9.30819277214369,3.36729582998647,7.16549347506085,2,0.693147180559945,0,2,5.63835466933375,3,52,6.6,7.74109909003537,0,NA
"2616",4.45434729625351,9.26236340004333,5.50125821054473,6.93244789157251,2,0.693147180559945,2,1,0,2,50,7.2,7.49443021503157,5.63835466933375,NA
"2617",4.30406509320417,9.3729692954244,5.71373280550937,7.49443021503157,3,0.693147180559945,1,3,0,1.5,49,6.4,7.98104975966596,0,NA
"2619",4.51085950651685,9.36973442412643,6.07534603108868,7.52402141520612,3,0.693147180559945,1,2,0,2,37,7.4,7.52402141520612,4.99043258677874,NA
"2620",4.11087386417331,9.01663425631559,0,7.3304052118444,3,0.693147180559945,1,2,6.04500531403601,3.5,8,6.6,7.70796153183549,4.29045944114839,NA
"2621",4.17438726989564,9.47593019795315,0,7.42177579364465,3,0.693147180559945,1,2,0,2.5,11,6.6,7.42177579364465,4.44265125649032,NA
"2622",4.00733318523247,9.18850367736701,0,7.48268182815465,3,0.693147180559945,1,2,5.65948221575962,2.5,10,6.6,7.48268182815465,4.76217393479776,NA
"2623",3.93182563272433,9.48257880293411,5.37989735354046,7.63288550539513,4,0.693147180559945,1,2,0,2.5,1,7.4,7.63288550539513,4.78749174278205,NA
"2624",3.76120011569356,9.52893954706268,5.51745289646471,7.70210434005105,3,0.693147180559945,1,3,5.47227067367148,3.5,0,7.2,7.72885582385254,5.03695260241363,NA
"2625",4.23410650459726,9.48105429619781,0,7.89655270164304,4,0.693147180559945,0,2,5.12989871492307,2.5,12,7.4,7.89655270164304,2.56494935746154,NA
"2626",4.17438726989564,8.9967757954423,4.72738781871234,7.0647590277918,3,0.693147180559945,1,2,0,2.5,12,6.8,7.53636393840451,5.14166355650266,NA
"2627",3.43398720448515,8.21662849313344,0,7.09423484592476,2,0.693147180559945,0,2,4.79579054559674,2,19,7,7.09423484592476,4.26267987704132,NA
"2628",4.0943445622221,9.68184287734565,6.39859493453521,7.93701748951545,3,0.693147180559945,1,3,5.20948615284142,4.5,0,8.4,8.29829063435928,3.63758615972639,NA
"2629",4.11087386417331,9.80162092613256,6.49677499018586,8.12888014212564,5,0.693147180559945,1,3,5.32300997913841,3.5,0,8.2,8.12888014212564,3.55534806148941,NA
"2630",4.15888308335967,9.41678527366734,5.22035582507832,7.81359155295243,4,0.693147180559945,1,3,5.50938833662798,2.5,0,7.6,7.89319886954461,3.68887945411394,NA
"2631",4.4188406077966,9.68365102697941,6.59987049921284,7.900636613018,4,0.693147180559945,1,3,5.52545293913178,3.5,0,8.2,8.27001306227379,0,NA
"2632",4.53259949315326,9.67551988385643,6.31173480915291,7.9359451033537,4,0.693147180559945,1,3,5.60947179518496,3.5,0,7.6,7.9359451033537,4.63472898822964,NA
"2633",4.11087386417331,9.0055277773467,5.44241771052179,7.44716835960004,2,0.693147180559945,1,2,5.05624580534831,3,1,7.6,7.97453284413023,4.02535169073515,NA
"2634",4.51085950651685,9.81257767717629,6.04263283368238,7.60140233458373,3,0.693147180559945,2,3,5.8636311755981,3.5,1,8,8.13651825211529,5.42053499927229,NA
"2635",4.39444915467244,9.2557916348801,4.87519732320115,7.0057890192535,2,0.693147180559945,1,2,4.94875989037817,2,26,6.8,7.57712193087668,3.13549421592915,NA
"2636",4.40671924726425,9.2620785673806,4.23410650459726,7.52725591937378,4,0.693147180559945,1,2,5.99396142730657,2.5,28,6.8,7.52725591937378,4.66343909411207,NA
"2637",4.39444915467244,9.20311432688444,5.53338948872752,6.98841318199959,2,0.693147180559945,1,2,6.09807428216624,2,30,7.2,7.64444076155657,3.71357206670431,NA
"2638",4.33073334028633,9.16041456320646,0,7.74889133725553,3,0.693147180559945,1,2,0,3.5,0,7.2,8.04141290939305,5.50938833662798,NA
"2639",4.40671924726425,9.2620785673806,5.51745289646471,7.53689712956617,3,0.693147180559945,1,2,3.89182029811063,3,6,6.8,7.7931743471892,3.36729582998647,NA
"2640",4.39444915467244,9.21044036697652,5.17614973257383,7.00669522683704,3,0.693147180559945,0,2,5.69035945432406,2,32,6.8,7.52779398772144,4.44265125649032,NA
"2641",4.11087386417331,8.88197518424887,0,6.77422388635761,3,0.693147180559945,0,2,4.15888308335967,1.5,35,6,7.32317071794347,0,NA
"2642",3.29583686600433,9.07954808172616,0,7.25841215059531,2,0.693147180559945,0,2,5.28320372873799,3,4,7,7.77106708606541,4.23410650459726,NA
"2643",3.2188758248682,7.92334821193015,6.24416690066374,6.99668148817654,3,0.693147180559945,0,2,0,1.5,33,6.6,6.99668148817654,0,NA
"2644",3.2188758248682,7.67832635650689,5.30330490805908,7.21964204013074,3,0.693147180559945,1,2,0,1.5,33,6.02857142857143,7.47760424319759,3.61091791264422,NA
"2645",3.09104245335832,7.54486106865846,5.9427993751267,6.93828448401696,3,0.693147180559945,0,1,0,1.5,34,7,7.1800698743028,0,NA
"2646",3.09104245335832,7.42714413340862,6.22455842927536,6.85540879860993,2,0.693147180559945,0,1,0,1.5,34,6.6,7.11069612297883,0,NA
"2647",3.09104245335832,7.42714413340862,6.22455842927536,6.99668148817654,3,0.693147180559945,0,1,5.8664680569333,1.5,34,6.6,7.29641326877392,0,NA
"2648",3.98898404656427,8.30498958014036,0,6.97541392745595,2,0.693147180559945,1,2,0,2.5,31,6.6,7.57712193087668,5.63835466933375,NA
"2649",4.18965474202643,8.92465630218707,0,7.23561914106675,3,0.693147180559945,1,1,0,2,31,6.8,7.53315880745556,5.48479693349065,NA
"2650",3.2188758248682,7.73236922228439,0,6.96224346426621,2,0.693147180559945,0,1,0,3,30,7.2,7.41938058291869,3.40119738166216,NA
"2651",3.2188758248682,7.68708015578313,0,7.2841348061952,3,0.693147180559945,1,2,0,2.5,30,6.6,7.33106030521863,3.36729582998647,NA
"2652",4.29045944114839,9.70430463866676,5.37527840768417,7.85941315469358,4,0.693147180559945,1,3,0,3.5,0,7.6,8.28374674710613,0,NA
"2653",4.70953020131233,9.69054182619836,5.4510384535657,7.38956395367764,2,0.693147180559945,1,3,0,2,2,7.4,7.38956395367764,0,NA
"2654",4.69134788222914,9.41156545918937,5.33271879326537,7.46221493976819,4,0.693147180559945,0,3,0,2,0,7.2,7.46221493976819,3.78418963391826,NA
"2655",4.79579054559674,9.60109785121207,6.34388043412633,7.53315880745556,2,0.693147180559945,1,3,5.87211778947542,3,1,8,8.12385426310591,5.36129216570943,NA
"2656",4.79579054559674,9.54509685181389,6.26530121273771,7.69938940625674,4,0.693147180559945,1,3,5.00394630594546,2.5,0,7.6,7.69938940625674,4.56434819146784,NA
"2657",4.4188406077966,9.20462406498007,5.95583736946483,7.64587582518481,3,0.693147180559945,1,2,5.27299955856375,3.5,0,8,8.12622252945853,4.44265125649032,NA
"2658",4.64439089914137,9.46249888835892,0,7.72046169459972,3,0.693147180559945,1,2,5.4971682252932,2.5,0,7.4,7.72046169459972,4.96284463025991,NA
"2659",4.4188406077966,9.27547246691396,0,7.77904864492556,4,0.693147180559945,1,3,5.17614973257383,2.5,0,7.4,7.77904864492556,4.17438726989564,NA
"2660",4.4188406077966,9.36254630486551,4.96284463025991,7.76599307940768,4,0.693147180559945,1,3,4.79579054559674,3.5,0,7.4,8.08301991917133,3.55534806148941,NA
"2661",4.80402104473326,9.52944843442782,6.06610809010375,7.49164547360513,2,0.693147180559945,1,3,5.32300997913841,3,0,8,8.01466637046494,3.91202300542815,NA
"2662",4.88280192258637,9.60434000197507,6.51471269087253,7.48493028328966,2,0.693147180559945,1,3,4.97673374242057,3,1,8,8.05959232888755,4.23410650459726,NA
